STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Distal renal vesicle	http://purl.obolibrary.org/obo/CL_0002522
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	distal renal vesicle cell	http://purl.obolibrary.org/obo/CL_0002522
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	organ_part	Distal S shaped body	http://purl.obolibrary.org/obo/UBERON_0004199
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	organ_part	distal S shaped body cell	http://purl.obolibrary.org/obo/UBERON_0004199
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	endothelial cell	http://purl.obolibrary.org/obo/CL_0000115
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Endothelium	http://purl.obolibrary.org/obo/CL_0000115
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Erythroid	http://purl.obolibrary.org/obo/CL_0000232
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	erythroid cell	http://purl.obolibrary.org/obo/CL_0000232
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Fibroblast 1	http://purl.obolibrary.org/obo/CL_0000057
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Fibroblast 2	http://purl.obolibrary.org/obo/CL_0000057
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	fibroblast type 1	http://purl.obolibrary.org/obo/CL_0000057
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	fibroblast type 2	http://purl.obolibrary.org/obo/CL_0000057
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Innate like lymphocyte	http://purl.obolibrary.org/obo/CL_0001065
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	innate lymphocyte-like cell	http://purl.obolibrary.org/obo/CL_0001065
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	kidney loop of Henle epithelial cell	http://purl.obolibrary.org/obo/CL_1000909
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Loop of Henle	http://purl.obolibrary.org/obo/CL_1000909
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Macrophage 1	http://purl.obolibrary.org/obo/CL_0000235
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Macrophage 2	http://purl.obolibrary.org/obo/CL_0000235
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	macrophage type 1	http://purl.obolibrary.org/obo/CL_0000235
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	macrophage type 2	http://purl.obolibrary.org/obo/CL_0000235
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	mast cell	http://purl.obolibrary.org/obo/CL_0000097
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Mast cells	http://purl.obolibrary.org/obo/CL_0000097
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Medial S shaped body	http://purl.obolibrary.org/obo/UBERON_0004199
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	medial S shaped body cell	http://purl.obolibrary.org/obo/UBERON_0004199
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Megakaryocyte	http://purl.obolibrary.org/obo/CL_0000556
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Myofibroblast 1	http://purl.obolibrary.org/obo/CL_1000691
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Myofibroblast 2	http://purl.obolibrary.org/obo/CL_1000691
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	myofibroblast cell type 1	http://purl.obolibrary.org/obo/CL_1000691
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	myofibroblast type 2	http://purl.obolibrary.org/obo/CL_1000691
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Neuron	http://purl.obolibrary.org/obo/CL_0000540
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Pelvic epithelium - distal UB	http://purl.obolibrary.org/obo/CL_0000066
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	organ_part	Pelvic epithelium - distal UB	http://purl.obolibrary.org/obo/UBERON_0000084
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	pelvic epithelium cell - distal ureteric bud	http://purl.obolibrary.org/obo/CL_0000066
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	organ_part	pelvic epithelium cell - distal ureteric bud	http://purl.obolibrary.org/obo/UBERON_0000084
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating B cell	http://purl.obolibrary.org/obo/CL_0000236
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating cap mesenchyme	http://purl.obolibrary.org/obo/UBERON_0010536
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proliferating cap mesenchyme cell	http://purl.obolibrary.org/obo/UBERON_0010536
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating cDC2	http://purl.obolibrary.org/obo/CL_0000990
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proliferating conventional dendritic cell type 2	http://purl.obolibrary.org/obo/CL_0000990
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating distal renal vesicle	http://purl.obolibrary.org/obo/UBERON_0004209
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proliferating distal renal vesicle cell	http://purl.obolibrary.org/obo/UBERON_0004209
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating fibroblast	http://purl.obolibrary.org/obo/CL_0000057
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating macrophage	http://purl.obolibrary.org/obo/CL_0000235
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating monocyte	http://purl.obolibrary.org/obo/CL_0000576
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating myofibroblast	http://purl.obolibrary.org/obo/CL_1000691
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proliferating natural killer cell	http://purl.obolibrary.org/obo/CL_0000623
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating NK cell	http://purl.obolibrary.org/obo/CL_0000623
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proliferating stroma progenitor	http://purl.obolibrary.org/obo/CL_0000499
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	prolifirating B cell	http://purl.obolibrary.org/obo/CL_0000236
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	prolifirating macrophage	http://purl.obolibrary.org/obo/CL_0000235
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	prolifirating stroma progenitor	http://purl.obolibrary.org/obo/CL_0000499
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proximal renal vesicle	http://purl.obolibrary.org/obo/CL_0002522
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proximal renal vesicle cell	http://purl.obolibrary.org/obo/CL_0002522
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proximal S shaped body	http://purl.obolibrary.org/obo/UBERON_0004199
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proximal S shaped body cell	http://purl.obolibrary.org/obo/UBERON_0004199
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Proximal UB	http://purl.obolibrary.org/obo/UBERON_0000084
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	proximal ureteric bud cell	http://purl.obolibrary.org/obo/UBERON_0000084
KidneySingleCellAtlasFetal-HCACellTypeHarmonization	single_cell	cell_type	Stroma progenitor	http://purl.obolibrary.org/obo/CL_0000499
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	cDC1+iDC9	http://purl.obolibrary.org/obo/CL_0000990
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	cDC1+iDC9	http://purl.obolibrary.org/obo/CL_0000451
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	cDC2	http://purl.obolibrary.org/obo/CL_0000990
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	conventional dendritic cell type 1/induced day 9 dendritic cell	http://purl.obolibrary.org/obo/CL_0000990
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	conventional dendritic cell type 1/induced day 9 dendritic cell	http://purl.obolibrary.org/obo/CL_0000451
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	conventional dendritic cell type 2	http://purl.obolibrary.org/obo/CL_0000990
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	HEF	http://purl.obolibrary.org/obo/CL_2000042
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	HEF+iDC3	http://purl.obolibrary.org/obo/CL_2000042
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	HEF+iDC3	http://purl.obolibrary.org/obo/CL_0000451
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	human embryonic fibroblast	http://purl.obolibrary.org/obo/CL_2000042
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	human embryonic fibroblast/induced day type 3 dendritic cell	http://purl.obolibrary.org/obo/CL_2000042
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	human embryonic fibroblast/induced day type 3 dendritic cell	http://purl.obolibrary.org/obo/CL_0000451
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	iDC9	http://purl.obolibrary.org/obo/CL_0000451
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	induced day 9 dendritic cell	http://purl.obolibrary.org/obo/CL_0000451
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	pDC	http://purl.obolibrary.org/obo/CL_0000784
Reprogrammed_Dendritic_Cells-HCACellTypeHarmonization	single_cell	cell_type	plasmacytoid dendritic cell	http://purl.obolibrary.org/obo/CL_0000784
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	ab T cells	http://purl.obolibrary.org/obo/CL_0000789
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	alpha-beta T cell	http://purl.obolibrary.org/obo/CL_0000789
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	central venous liver sinusoidal endothelial cell	http://purl.obolibrary.org/obo/CL_1000398
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Central venous LSECs	http://purl.obolibrary.org/obo/CL_1000398
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	cholangiocyte	http://purl.obolibrary.org/obo/CL_1000488
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Cholangiocytes	http://purl.obolibrary.org/obo/CL_1000488
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	gamma-delta T cell	http://purl.obolibrary.org/obo/CL_0000798
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	gd T cells	http://purl.obolibrary.org/obo/CL_0000798
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	hepatic stellate cell	http://purl.obolibrary.org/obo/CL_0000632
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Hepatic Stellate Cells	http://purl.obolibrary.org/obo/CL_0000632
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	hepatocyte	http://purl.obolibrary.org/obo/CL_0000182
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Hepatocytes	http://purl.obolibrary.org/obo/CL_0000182
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	inflammatory macrophage	http://purl.obolibrary.org/obo/CL_0000863
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Inflammatory Macrophages	http://purl.obolibrary.org/obo/CL_0000863
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	mature B cell	http://purl.obolibrary.org/obo/CL_0000785
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Mature B cells	http://purl.obolibrary.org/obo/CL_0000785
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	natural killer cell	http://purl.obolibrary.org/obo/CL_0000623
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	NK-like cells	http://purl.obolibrary.org/obo/CL_0000623
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	non-inflammatory macrophage	http://purl.obolibrary.org/obo/CL_0000091
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Non-inflammatory Macrophages	http://purl.obolibrary.org/obo/CL_0000091
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	periportal liver sinusoidal endothelial cell	http://purl.obolibrary.org/obo/CL_1000398
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Periportal LSECs	http://purl.obolibrary.org/obo/CL_1000398
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	portal liver sinusoidal endothelial cell	http://purl.obolibrary.org/obo/CL_1000398
SingleCellLiverLandscape-HCACellTypeHarmonization	single_cell	cell_type	Portal LSECs	http://purl.obolibrary.org/obo/CL_1000398
SingleCellTranscriptomeHumanPancreas-HCACellTypeHarmonization	single_cell	cell_type	acinar cell	http://purl.obolibrary.org/obo/CL_0000622
SingleCellTranscriptomeHumanPancreas-HCACellTypeHarmonization	single_cell	cell_type	mesenchymal cell	http://purl.obolibrary.org/obo/CL_0008019
SingleCellTranscriptomeHumanPancreas-HCACellTypeHarmonization	single_cell	cell_type	pancreatic A cell	http://purl.obolibrary.org/obo/CL_0000171
SingleCellTranscriptomeHumanPancreas-HCACellTypeHarmonization	single_cell	cell_type	pancreatic D cell	http://purl.obolibrary.org/obo/CL_0000173
SingleCellTranscriptomeHumanPancreas-HCACellTypeHarmonization	single_cell	cell_type	pancreatic ductal cell	http://purl.obolibrary.org/obo/CL_0002079
SingleCellTranscriptomeHumanPancreas-HCACellTypeHarmonization	single_cell	cell_type	type B pancreatic cell	http://purl.obolibrary.org/obo/CL_0000169
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	activated dendritic cell	http://purl.obolibrary.org/obo/CL_0000451
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	Blood vessel	http://purl.obolibrary.org/obo/CL_0000071
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	blood vessel cell	http://purl.obolibrary.org/obo/CL_0000071
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	CD4+ T cell	http://purl.obolibrary.org/obo/CL_0000624
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	DC 1	http://purl.obolibrary.org/obo/CL_0000990
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	DC 2	http://purl.obolibrary.org/obo/CL_0000451
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	DC activated	http://purl.obolibrary.org/obo/CL_0000451
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	DC plasmacytoid	http://purl.obolibrary.org/obo/CL_0000784
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	dendritic cell type 1	http://purl.obolibrary.org/obo/CL_0000990
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	dendritic cell type 2	http://purl.obolibrary.org/obo/CL_0000451
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	Lymph vessel	http://purl.obolibrary.org/obo/UBERON_0001473
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	lymph vessel cell	http://purl.obolibrary.org/obo/UBERON_0001473
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	Monocyte	http://purl.obolibrary.org/obo/CL_0000576
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	plasmacytoid dendritic cell	http://purl.obolibrary.org/obo/CL_0000784
TissueSensitivity-HCACellTypeHarmonization	single_cell	cell_type	T CD4	http://purl.obolibrary.org/obo/CL_0000624
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	alveolar epithelial cell type 1	http://purl.obolibrary.org/obo/CL_0000322
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	alveolar epithelial cell type 2	http://purl.obolibrary.org/obo/CL_0000322
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	Alveolar Type1	http://purl.obolibrary.org/obo/CL_0000322
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	Alveolar Type2	http://purl.obolibrary.org/obo/CL_0000322
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	B cell	http://purl.obolibrary.org/obo/CL_0000236
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	B cells	http://purl.obolibrary.org/obo/CL_0000236
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	CD8+ cytotoxic T cell	http://purl.obolibrary.org/obo/CL_0000794
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	Ciliated	http://purl.obolibrary.org/obo/CL_1000271
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	ciliated cell	http://purl.obolibrary.org/obo/CL_1000271
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	DC/Monocyte Dividing	http://purl.obolibrary.org/obo/CL_0000451
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	DC/Monocyte Dividing	http://purl.obolibrary.org/obo/CL_0000576
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	dendritic cell/dividing monocyte	http://purl.obolibrary.org/obo/CL_0000451
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	dendritic cell/dividing monocyte	http://purl.obolibrary.org/obo/CL_0000576
TissueSensitivityLung-HCACellTypeHarmonization	single_cell	cell_type	dividing macrophage	http://purl.obolibrary.org/obo/CL_0000235
